lemma,emo_tag,rss_auto,rss_markup,RuSentiLex,LINIS_Crowd,NRC Word-Emotion Association Lexicon
поругать,anger,NA,1,negative,NA,NA
поругаться,anger,1,1,negative,NA,NA
поручение,pos,NA,1,NA,"[0,0,0]",anticipation/positive/trust
поручик,pos,NA,1,NA,NA,NA
порушить,neg,NA,1,negative,NA,NA
порушиться,neg,NA,1,NA,NA,NA
порхать,happy,NA,1,NA,NA,NA
порхать,pos,NA,1,NA,NA,NA
порхать,amuse,NA,1,NA,NA,NA
порченый,neg,NA,1,NA,NA,NA
порченый,disgust,1,NA,NA,NA,NA
порыбачить,amuse,NA,1,NA,NA,NA
порыв,fear,NA,1,negative,NA,NA
порыв,anger,NA,1,negative,NA,NA
порыв,neg,NA,1,negative,NA,NA
порыв,pos,NA,1,negative,NA,NA
порыв,happy,NA,1,negative,NA,NA
порывистый,anger,1,NA,NA,NA,NA
порывистый,fear,NA,1,NA,NA,NA
порывистый,pos,NA,1,NA,NA,NA
порывистый,neg,NA,1,NA,NA,NA
порывистый,amuse,NA,1,NA,NA,NA
порыжелый,neg,NA,1,NA,NA,NA
порядок,pos,NA,1,NA,NA,NA
порядок,neg,NA,1,NA,NA,NA
порядок,happy,NA,1,NA,NA,NA
порядок,relief,NA,1,NA,NA,NA
порядок,anger,NA,1,NA,NA,NA
порядочек,pos,NA,1,NA,NA,NA
порядочно,pos,NA,1,NA,NA,NA
порядочный,pos,NA,1,neutral,"[0,666666667,0,471404521,1]",NA
посадить,pos,NA,1,NA,"[-0,333333333,0,471404521,0]",NA
посвежеть,pos,NA,1,NA,NA,NA
посвежеть,happy,NA,1,NA,NA,NA
посвежеть,relief,NA,1,NA,NA,NA
посветлеть,relief,NA,1,NA,NA,NA
посветлеть,pos,NA,1,NA,NA,NA
посветлеть,happy,NA,1,NA,NA,NA
посвящать,pos,NA,1,NA,"[0,0,0]",NA
поседевший,neg,NA,1,NA,NA,NA
посереть,sad,NA,1,NA,NA,NA
посетить,sad,NA,1,NA,NA,NA
посетовать,sad,1,NA,negative,NA,NA
посещать,pos,NA,1,NA,NA,positive
посидеть,pos,NA,1,NA,NA,NA
посидеть,neg,NA,1,NA,NA,NA
посильный,happy,NA,1,NA,NA,NA
посильный,pride,NA,1,NA,NA,NA
посильный,pos,NA,1,NA,NA,NA
посиневший,neg,NA,1,NA,NA,NA
посинеть,neg,NA,1,NA,NA,NA
посинеть,disgust,NA,1,NA,NA,NA
посинеть,fear,NA,1,NA,NA,NA
посинеть,anger,1,1,NA,NA,NA
поскользнуться,neg,NA,1,negative,NA,NA
послать,neg,NA,1,NA,NA,NA
последний,sad,NA,1,NA,NA,NA
последний,fear,NA,1,NA,NA,NA
последний,neg,NA,1,NA,NA,NA
последний,pride,NA,1,NA,NA,NA
последний,pos,NA,1,NA,NA,NA
последний,anger,NA,1,NA,NA,NA
последний,disgust,NA,1,NA,NA,NA
последовательность,pos,NA,1,neutral,NA,NA
последовательный,pos,NA,1,neutral,"[0,25,0,433012702,0]",NA
послеинфарктный,neg,NA,1,NA,NA,NA
послеобеденный,amuse,1,NA,NA,NA,NA
послужить,pos,NA,1,NA,NA,NA
послушать,pleas,NA,1,NA,NA,NA
послушать,amuse,NA,1,NA,NA,NA
послушать,pos,NA,1,NA,NA,NA
послушаться,pos,NA,1,NA,NA,NA
послушный,pos,NA,1,positive,NA,anticipation/positive/trust
послушный,fear,NA,1,positive,NA,anticipation/positive/trust
посматривать,disgust,NA,1,NA,NA,NA
посмеиваться,pos,NA,1,negative,NA,anticipation/joy/positive/surprise/trust
посмеиваться,neg,NA,1,negative,NA,anticipation/joy/positive/surprise/trust
посмеиваться,amuse,NA,1,negative,NA,anticipation/joy/positive/surprise/trust
посмеиваться,disgust,NA,1,negative,NA,anticipation/joy/positive/surprise/trust
посмеиваться,happy,NA,1,negative,NA,anticipation/joy/positive/surprise/trust
посмеиваться,anger,1,1,negative,NA,anticipation/joy/positive/surprise/trust
посметь,neg,NA,1,NA,NA,NA
посмешище,shame,NA,1,NA,"[-1,666666667,0,471404521,-2]",NA
посмеяться,pleas,NA,1,negative,"[0,0,816496581,0]",NA
посмеяться,happy,NA,1,negative,"[0,0,816496581,0]",NA
посмеяться,pos,NA,1,negative,"[0,0,816496581,0]",NA
посмеяться,amuse,1,1,negative,"[0,0,816496581,0]",NA
посмеяться,anger,1,NA,negative,"[0,0,816496581,0]",NA
посмотреть,surp,NA,1,NA,NA,NA
посмотреть,neg,NA,1,NA,NA,NA
посмотреть,happy,NA,1,NA,NA,NA
посмотреть,pos,NA,1,NA,NA,NA
посмотреть,sad,NA,1,NA,NA,NA
посмотреть,disgust,NA,1,NA,NA,NA
поснимать,pos,NA,1,NA,NA,NA
посоветовать,pos,NA,1,NA,"[0,555555556,0,684934889,1]",NA
посоветоваться,pos,NA,1,NA,NA,NA
посопеть,sad,NA,1,NA,NA,NA
посочувствовать,pos,NA,1,positive,NA,NA
посочувствовать,sad,NA,1,positive,NA,NA
посочувствовать,relief,1,NA,positive,NA,NA
поспевание,pos,NA,1,NA,NA,NA
поспевать,pos,NA,1,NA,NA,NA
поспевать,happy,NA,1,NA,NA,NA
поспешить,fear,NA,1,NA,NA,NA
поспешить,anger,NA,1,NA,NA,NA
поспешить,neg,NA,1,NA,NA,NA
поспешно,neg,NA,1,NA,NA,NA
поспешно,fear,NA,1,NA,NA,NA
поспешно,pos,NA,1,NA,NA,NA
поспешный,neg,NA,1,negative,NA,negative
посрамление,disgust,NA,1,NA,NA,NA
посрамление,shame,1,1,NA,NA,NA
посредник,neg,NA,1,NA,"[-0,75,0,829156198,-1]",NA
посредничество,pos,NA,1,NA,"[0,0,0]",positive
посредничество,neg,NA,1,NA,"[0,0,0]",positive
посредственно,neg,NA,1,NA,NA,NA
посредственный,neg,NA,1,negative,"[-0,666666667,0,471404521,-1]",negative
поссориться,neg,NA,1,negative,NA,NA
поссориться,anger,NA,1,negative,NA,NA
поссориться,sad,NA,1,negative,NA,NA
поставить,pos,NA,1,NA,NA,NA
поставить,neg,NA,1,NA,NA,NA
постановление,pos,NA,1,NA,"[0,0,0]",NA
постанывание,pleas,NA,1,NA,NA,NA
постанывание,neg,NA,1,NA,NA,NA
постанывать,neg,NA,1,NA,NA,NA
постанывать,sad,NA,1,NA,NA,NA
постараться,pos,NA,1,NA,"[0,833333333,0,372677996,1]",NA
постареть,sad,NA,1,NA,NA,NA
постареть,neg,NA,1,NA,NA,NA
постель,pos,NA,1,NA,"[0,0,0]",NA
постель,neg,NA,1,NA,"[0,0,0]",NA
постепенный,sad,NA,1,NA,NA,anticipation
постесняться,disgust,1,NA,negative,NA,NA
постесняться,shame,1,1,negative,NA,NA
постигать,pos,NA,1,positive,NA,positive
постижение,pleas,1,NA,positive,NA,NA
постинфаркт,neg,NA,1,NA,NA,NA
постинфарктный,neg,NA,1,NA,NA,NA
постичь,pos,NA,1,positive,NA,negative
постный,sad,NA,1,negative,NA,NA
постный,neg,NA,1,negative,NA,NA
постовой,disgust,NA,1,NA,NA,NA
посторониться,fear,NA,1,NA,NA,NA
посторонний,neg,NA,1,NA,"[-0,666666667,0,666666667,-1]",fear
посторонний,fear,NA,1,NA,"[-0,666666667,0,666666667,-1]",fear
посторонний,disgust,NA,1,NA,"[-0,666666667,0,666666667,-1]",fear
постоянный,neg,NA,1,NA,"[-0,222222222,0,785674201,0]",NA
постоянный,pos,NA,1,NA,"[-0,222222222,0,785674201,0]",NA
постоять,pos,NA,1,NA,NA,NA
пострадать,neg,NA,1,negative,"[-0,888888889,0,566557724,-1]",NA
пострадать,anger,NA,1,negative,"[-0,888888889,0,566557724,-1]",NA
постращать,fear,NA,1,NA,NA,NA
построить,pos,NA,1,NA,"[0,0,0]",positive
построить,pride,NA,1,NA,"[0,0,0]",positive
постукивать,neg,NA,1,NA,NA,NA
поступить,pos,NA,1,NA,NA,NA
постучать,pos,NA,1,NA,NA,NA
постучать,anger,NA,1,NA,NA,NA
постыдность,anger,1,NA,negative,NA,NA
постыдность,disgust,1,NA,negative,NA,NA
постыдность,fear,1,NA,negative,NA,NA
постыдность,shame,1,1,negative,NA,NA
посуроветь,neg,NA,1,NA,NA,NA
посуроветь,anger,NA,1,NA,NA,NA
посуроветь,sad,NA,1,NA,NA,NA
посчастливиться,happy,1,1,positive,"[0,8,0,4,1]",NA
посылать,neg,NA,1,NA,"[0,0,0]",NA
посылать,pos,NA,1,NA,"[0,0,0]",NA
посылать,pos,NA,1,NA,"[0,0,0]",NA
посылать,anger,NA,1,NA,"[0,0,0]",NA
посылка,pos,NA,1,NA,NA,NA
посыпаться,fear,NA,1,NA,NA,NA
посыреть,neg,NA,1,NA,NA,NA
посягнуть,neg,NA,1,negative,NA,NA
пот,fear,NA,1,NA,NA,fear
пот,sad,NA,1,NA,NA,fear
пот,disgust,NA,1,NA,NA,fear
потаённый,disgust,NA,1,NA,NA,NA
потаённый,neg,NA,1,NA,NA,NA
потакание,disgust,1,NA,negative,NA,NA
потанцевать,happy,NA,1,NA,NA,NA
потанцевать,amuse,1,NA,NA,NA,NA
потаскаться,neg,NA,1,NA,NA,NA
потёмки,neg,NA,1,NA,NA,NA
потёмки,fear,NA,1,NA,NA,NA
потемнение,neg,NA,1,NA,NA,NA
потемнеть,neg,NA,1,NA,NA,NA
потемнеть,fear,NA,1,NA,NA,NA
потеплеть,pos,NA,1,neutral,NA,NA
потереть,disgust,NA,1,NA,NA,NA
потереть,neg,NA,1,NA,NA,NA
потереться,amuse,1,NA,NA,NA,NA
потереться,anger,1,NA,NA,NA,NA
потереться,cont,1,NA,NA,NA,NA
потерпеть,neg,NA,1,NA,"[-0,444444444,0,684934889,0]",NA
потерпеть,pos,NA,1,NA,"[-0,444444444,0,684934889,0]",NA
потертый,neg,NA,1,negative,NA,NA
потертый,disgust,NA,1,negative,NA,NA
потеря,neg,NA,1,negative,"[-0,5,1,118033989,0]",anger/fear/negative/sadness
потеря,sad,NA,1,negative,"[-0,5,1,118033989,0]",anger/fear/negative/sadness
потеря,shame,NA,1,negative,"[-0,5,1,118033989,0]",anger/fear/negative/sadness
потерянно,pos,NA,1,NA,NA,NA
потерянно,neg,NA,1,NA,NA,NA
потерянность,pos,NA,1,NA,NA,NA
потерянность,neg,NA,1,NA,NA,NA
потерянность,anger,1,NA,NA,NA,NA
потерянность,disgust,1,NA,NA,NA,NA
потерянность,fear,1,NA,NA,NA,NA
потерянность,sad,1,NA,NA,NA,NA
потерянность,shame,1,1,NA,NA,NA
потерянный,pos,NA,1,NA,NA,NA
потерянный,neg,NA,1,NA,NA,NA
потерянный,sad,NA,1,NA,NA,NA
потерянный,shame,NA,1,NA,NA,NA
потерянный,fear,NA,1,NA,NA,NA
потерять,neg,NA,1,NA,"[-0,666666667,0,666666667,-1]",NA
потерять,sad,NA,1,NA,"[-0,666666667,0,666666667,-1]",NA
потерять,pos,NA,1,NA,"[-0,666666667,0,666666667,-1]",NA
потерять,anger,NA,1,NA,"[-0,666666667,0,666666667,-1]",NA
потеряться,shame,NA,1,negative,NA,NA
потеряться,pos,NA,1,negative,NA,NA
потеряться,fear,NA,1,negative,NA,NA
потеряться,sad,NA,1,negative,NA,NA
потеряться,neg,NA,1,negative,NA,NA
потеснить,neg,NA,1,NA,NA,NA
потеть,fear,NA,1,NA,NA,NA
потеть,shame,NA,1,NA,NA,NA
потеть,happy,NA,1,NA,NA,NA
потеть,neg,NA,1,NA,NA,NA
потешать,happy,NA,1,NA,NA,NA
потешать,amuse,1,1,NA,NA,NA
потешаться,amuse,1,1,negative,NA,NA
потешаться,anger,NA,1,negative,NA,NA
потешаться,neg,NA,1,negative,NA,NA
потешить,amuse,1,NA,NA,NA,NA
потешный,amuse,1,1,positive/negative,NA,NA
потише,pos,NA,1,NA,NA,NA
потише,anger,1,NA,NA,NA,NA
потный,neg,NA,1,NA,NA,NA
потный,disgust,NA,1,NA,NA,NA
поток,pos,NA,1,NA,NA,fear
потолстеть,neg,NA,1,NA,NA,NA
потонуть,neg,NA,1,NA,NA,NA
потонуть,pos,NA,1,NA,NA,NA
потопить,neg,NA,1,NA,NA,NA
потоптаться,fear,NA,1,NA,NA,NA
потоптаться,shame,NA,1,NA,NA,NA
потоптаться,sad,NA,1,NA,NA,NA
поторопить,pos,NA,1,NA,NA,NA
потребительский,neg,NA,1,negative,NA,NA
потребность,neg,NA,1,NA,NA,NA
потребовать,anger,NA,1,NA,NA,NA
потребовать,neg,NA,1,NA,NA,NA
потребовать,pos,NA,1,NA,NA,NA
потребоваться,pos,NA,1,NA,"[0,0,0]",NA
потревоженный,neg,NA,1,NA,NA,NA
потревоженный,fear,NA,1,NA,NA,NA
потревоженный,sad,1,NA,NA,NA,NA
потревожить,pos,NA,1,negative,NA,NA
потревожить,neg,NA,1,negative,NA,NA
потрепанный,neg,NA,1,negative,NA,disgust/negative
потрепать,pos,NA,1,NA,NA,NA
потрепаться,neg,NA,1,negative,NA,NA
потрескаться,neg,NA,1,NA,NA,NA
потрошить,neg,NA,1,NA,NA,NA
потрухивать,fear,NA,1,NA,NA,NA
потрясать,fear,NA,1,negative,"[0,2,0,979795897,0]",NA
потрясать,pos,NA,1,negative,"[0,2,0,979795897,0]",NA
потрясать,surp,NA,1,negative,"[0,2,0,979795897,0]",NA
потрясать,neg,NA,1,negative,"[0,2,0,979795897,0]",NA
потрясающе,pos,NA,1,NA,NA,NA
потрясение,surp,NA,1,negative,NA,NA
потрясение,neg,NA,1,negative,NA,NA
потрясенно,surp,1,1,NA,NA,NA
потрясенный,amuse,NA,1,NA,NA,NA
потрясенный,surp,1,1,NA,NA,NA
потрясти,neg,NA,1,negative,NA,NA
потрясти,surp,NA,1,negative,NA,NA
потрясти,fear,NA,1,negative,NA,NA
потрястись,anger,1,NA,NA,NA,NA
потрясываться,anger,1,NA,NA,NA,NA
потужить,sad,NA,1,NA,NA,NA
потужить,neg,NA,1,NA,NA,NA
потужить,anger,1,NA,NA,NA,NA
потужить,sad,1,NA,NA,NA,NA
потупиться,neg,NA,1,NA,NA,NA
потупиться,shame,NA,1,NA,NA,NA
потупиться,fear,NA,1,NA,NA,NA
потупиться,sad,1,NA,NA,NA,NA
потупиться,pos,NA,1,NA,NA,NA
потускнеть,sad,NA,1,NA,NA,NA
потускнеть,neg,NA,1,NA,NA,NA
потускнеть,fear,NA,1,NA,NA,NA
потусторонний,fear,NA,1,NA,"[-0,222222222,0,41573971,0]",NA
потухать,neg,NA,1,NA,NA,NA
потухать,sad,NA,1,NA,NA,NA
потухающий,neg,NA,1,NA,NA,NA
потухающий,sad,NA,1,NA,NA,NA
потухнуть,neg,NA,1,NA,NA,NA
потухнуть,sad,NA,1,NA,NA,NA
потушить,neg,NA,1,NA,NA,NA
потушить,pos,NA,1,NA,NA,NA
потыкать,anger,NA,1,NA,NA,NA
потягота,relief,1,NA,NA,NA,NA
потягота,pos,NA,1,NA,NA,NA
потянуть,pos,NA,1,negative,NA,NA
потянуть,anger,NA,1,negative,NA,NA
потянуться,pos,NA,1,NA,NA,NA
поубивать,neg,NA,1,negative,NA,NA
поужинать,pos,NA,1,NA,NA,NA
поулыбаться,happy,NA,1,NA,NA,NA
поулыбаться,amuse,1,NA,NA,NA,NA
поулыбаться,cont,1,NA,NA,NA,NA
поулыбаться,sad,1,NA,NA,NA,NA
поулыбаться,surp,1,NA,NA,NA,NA
поучающе,shame,NA,1,NA,NA,NA
поучение,pos,NA,1,NA,NA,NA
поучительный,pos,NA,1,positive,"[1,0,1]",NA
поучительный,neg,NA,1,positive,"[1,0,1]",NA
поучить,pos,NA,1,NA,NA,NA
поучить,neg,NA,1,NA,NA,NA
поучиться,pos,NA,1,NA,NA,NA
пофыркивать,pos,NA,1,NA,NA,NA
похабить,neg,NA,1,NA,NA,NA
похвала,pleas,NA,1,positive,"[1,0,707106781,1]",NA
похвала,pos,NA,1,positive,"[1,0,707106781,1]",NA
похвала,cont,1,NA,positive,"[1,0,707106781,1]",NA
похвала,pride,1,1,positive,"[1,0,707106781,1]",NA
похваливать,pos,NA,1,positive,NA,NA
похвалить,pos,NA,1,positive,NA,anticipation/joy/positive/surprise/trust
похвалить,pleas,NA,1,positive,NA,anticipation/joy/positive/surprise/trust
похвалиться,pride,NA,1,NA,NA,NA
похвалиться,happy,NA,1,NA,NA,NA
похвалиться,pos,NA,1,NA,NA,NA
похвалиться,pride,1,NA,NA,NA,NA
похвальба,pos,NA,1,NA,NA,NA
похвальба,amuse,1,NA,NA,NA,NA
похвальба,pride,1,1,NA,NA,NA
похваляться,pride,1,1,NA,NA,NA
похвастать,pos,NA,1,NA,NA,NA
похвастать,pride,1,1,NA,NA,NA
похилившийся,neg,NA,1,NA,NA,NA
похлопать,pos,NA,1,NA,NA,NA
похлопать,pride,NA,1,NA,NA,NA
похлопать,happy,NA,1,NA,NA,NA
похлопать,sad,NA,1,NA,NA,NA
похлопотать,pos,NA,1,NA,NA,NA
похлопотать,happy,NA,1,NA,NA,NA
похлюпаться,anger,1,NA,NA,NA,NA
похмелье,neg,NA,1,negative,NA,NA
похмуриться,anger,1,NA,NA,NA,NA
похмуриться,sad,1,NA,NA,NA,NA
поход,neg,NA,1,NA,"[0,0,0]",NA
похожий,fear,NA,1,NA,"[0,0,0]",NA
похожий,pos,NA,1,NA,"[0,0,0]",NA
похолодеть,surp,NA,1,NA,NA,NA
похолодеть,neg,NA,1,NA,NA,NA
похолодеть,sad,NA,1,NA,NA,NA
похолодеть,anger,1,NA,NA,NA,NA
похолодеть,fear,1,1,NA,NA,NA
похоронить,neg,NA,1,negative,"[-1,111111111,0,737027731,-1]",NA
похоронить,sad,NA,1,negative,"[-1,111111111,0,737027731,-1]",NA
похоронный,neg,NA,1,negative,NA,NA
похоронный,sad,NA,1,negative,NA,NA
похоронщик,neg,NA,1,NA,NA,NA
похороны,neg,NA,1,negative,NA,sadness
похороны,sad,NA,1,negative,NA,sadness
похорошеть,happy,NA,1,positive,NA,NA
похорошеть,pos,NA,1,positive,NA,NA
похоть,neg,NA,1,NA,NA,anticipation/negative
похоть,anger,1,NA,NA,NA,anticipation/negative
похоть,disgust,1,NA,NA,NA,anticipation/negative
похоть,shame,1,NA,NA,NA,anticipation/negative
похохатывать,anger,1,NA,NA,NA,NA
похохатывать,cont,1,NA,NA,NA,NA
похохатывать,amuse,NA,1,NA,NA,NA
похохотать,amuse,1,1,NA,NA,NA
похохотать,anger,1,NA,NA,NA,NA
похрустывать,neg,NA,1,NA,NA,NA
похудеть,neg,NA,1,NA,NA,NA
поцапаться,anger,NA,1,NA,NA,NA
поцапаться,neg,NA,1,NA,NA,NA
поцеловать,pleas,NA,1,NA,NA,NA
поцеловать,happy,NA,1,NA,NA,NA
поцеловать,pos,NA,1,NA,NA,NA
поцеловать,pos,NA,1,NA,NA,NA
поцеловаться,pos,NA,1,NA,NA,NA
поцеловаться,pleas,NA,1,NA,NA,NA
поцеловаться,happy,NA,1,NA,NA,NA
поцелуй,pleas,NA,1,NA,"[0,888888889,0,566557724,1]",NA
поцелуй,pos,NA,1,NA,"[0,888888889,0,566557724,1]",NA
поцелуй,happy,NA,1,NA,"[0,888888889,0,566557724,1]",NA
почернелый,disgust,NA,1,NA,NA,NA
почернеть,neg,NA,1,NA,NA,NA
почернеть,anger,NA,1,NA,NA,NA
почернеть,fear,NA,1,NA,NA,NA
почернеть,sad,NA,1,NA,NA,NA
почесть,pos,NA,1,NA,"[0,333333333,0,471404521,0]",NA
почёсывать,neg,NA,1,NA,NA,NA
почёт,pride,NA,1,NA,NA,NA
почёт,pos,NA,1,NA,NA,NA
почётный,pride,NA,1,NA,NA,NA
почётный,pos,NA,1,NA,NA,NA
починить,pos,NA,1,NA,NA,NA
почитатель,pos,NA,1,NA,NA,NA
почитать,pos,NA,1,neutral,NA,anticipation/joy/positive/trust
почить,neg,NA,1,NA,NA,NA
почка,pos,NA,1,NA,NA,NA
почтение,pos,NA,1,positive,NA,positive/trust
почтение,cont,1,NA,positive,NA,positive/trust
